"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"Perioden";"TotaalVerdachtenVanMisdrijven_1"
"170279";"9000   ";"53105";"2012605";"2013357";"2022JJ00";"0"
"170293";"9000   ";"53105";"2012605";"2820719";"2012JJ00";"80"
"170294";"9000   ";"53105";"2012605";"2820719";"2013JJ00";"60"
"170295";"9000   ";"53105";"2012605";"2820719";"2014JJ00";"40"
"170296";"9000   ";"53105";"2012605";"2820719";"2015JJ00";"20"
"170297";"9000   ";"53105";"2012605";"2820719";"2016JJ00";"30"
"170298";"9000   ";"53105";"2012605";"2820719";"2017JJ00";"50"
"170299";"9000   ";"53105";"2012605";"2820719";"2018JJ00";"40"
"170300";"9000   ";"53105";"2012605";"2820719";"2019JJ00";"20"
"170301";"9000   ";"53105";"2012605";"2820719";"2020JJ00";"20"
"170302";"9000   ";"53105";"2012605";"2820719";"2021JJ00";"20"
"170303";"9000   ";"53105";"2012605";"2820719";"2022JJ00";"20"
"177421";"9000   ";"53310";"T001040";"T001040";"2012JJ00";"280"
"177422";"9000   ";"53310";"T001040";"T001040";"2013JJ00";"210"
"177423";"9000   ";"53310";"T001040";"T001040";"2014JJ00";"220"
"177424";"9000   ";"53310";"T001040";"T001040";"2015JJ00";"80"
"177425";"9000   ";"53310";"T001040";"T001040";"2016JJ00";"90"
"177426";"9000   ";"53310";"T001040";"T001040";"2017JJ00";"140"
"177427";"9000   ";"53310";"T001040";"T001040";"2018JJ00";"120"
"177428";"9000   ";"53310";"T001040";"T001040";"2019JJ00";"80"
"177429";"9000   ";"53310";"T001040";"T001040";"2020JJ00";"70"
"177430";"9000   ";"53310";"T001040";"T001040";"2021JJ00";"60"
"177431";"9000   ";"53310";"T001040";"T001040";"2022JJ00";"90"
"177445";"9000   ";"53310";"T001040";"2013356";"2012JJ00";"0"
"177446";"9000   ";"53310";"T001040";"2013356";"2013JJ00";"10"
"177447";"9000   ";"53310";"T001040";"2013356";"2014JJ00";"10"
"177448";"9000   ";"53310";"T001040";"2013356";"2015JJ00";"0"
"177449";"9000   ";"53310";"T001040";"2013356";"2016JJ00";"0"
"177450";"9000   ";"53310";"T001040";"2013356";"2017JJ00";"0"
"177451";"9000   ";"53310";"T001040";"2013356";"2018JJ00";"0"
"177452";"9000   ";"53310";"T001040";"2013356";"2019JJ00";"0"
"177453";"9000   ";"53310";"T001040";"2013356";"2020JJ00";"0"
"177454";"9000   ";"53310";"T001040";"2013356";"2021JJ00";"0"
"177455";"9000   ";"53310";"T001040";"2013356";"2022JJ00";"0"
"177469";"9000   ";"53310";"T001040";"2013357";"2012JJ00";"0"
"177470";"9000   ";"53310";"T001040";"2013357";"2013JJ00";"0"
"177471";"9000   ";"53310";"T001040";"2013357";"2014JJ00";"0"
"177472";"9000   ";"53310";"T001040";"2013357";"2015JJ00";"0"
"177473";"9000   ";"53310";"T001040";"2013357";"2016JJ00";"0"
"177474";"9000   ";"53310";"T001040";"2013357";"2017JJ00";"0"
"177475";"9000   ";"53310";"T001040";"2013357";"2018JJ00";"0"
"177476";"9000   ";"53310";"T001040";"2013357";"2019JJ00";"0"
"177477";"9000   ";"53310";"T001040";"2013357";"2020JJ00";"0"
"177478";"9000   ";"53310";"T001040";"2013357";"2021JJ00";"0"
"177479";"9000   ";"53310";"T001040";"2013357";"2022JJ00";"0"
"177493";"9000   ";"53310";"T001040";"2820719";"2012JJ00";"270"
"177494";"9000   ";"53310";"T001040";"2820719";"2013JJ00";"190"
"177495";"9000   ";"53310";"T001040";"2820719";"2014JJ00";"210"
"177496";"9000   ";"53310";"T001040";"2820719";"2015JJ00";"80"
"177497";"9000   ";"53310";"T001040";"2820719";"2016JJ00";"90"
"177498";"9000   ";"53310";"T001040";"2820719";"2017JJ00";"140"
"177499";"9000   ";"53310";"T001040";"2820719";"2018JJ00";"120"
"177500";"9000   ";"53310";"T001040";"2820719";"2019JJ00";"80"
"177501";"9000   ";"53310";"T001040";"2820719";"2020JJ00";"70"
"177502";"9000   ";"53310";"T001040";"2820719";"2021JJ00";"60"
"177503";"9000   ";"53310";"T001040";"2820719";"2022JJ00";"90"
"177517";"9000   ";"53310";"1012600";"T001040";"2012JJ00";"10"
"177518";"9000   ";"53310";"1012600";"T001040";"2013JJ00";"10"
"177519";"9000   ";"53310";"1012600";"T001040";"2014JJ00";"0"
"177520";"9000   ";"53310";"1012600";"T001040";"2015JJ00";"0"
"177521";"9000   ";"53310";"1012600";"T001040";"2016JJ00";"10"
"177522";"9000   ";"53310";"1012600";"T001040";"2017JJ00";"0"
"177523";"9000   ";"53310";"1012600";"T001040";"2018JJ00";"0"
"177524";"9000   ";"53310";"1012600";"T001040";"2019JJ00";"0"
"177525";"9000   ";"53310";"1012600";"T001040";"2020JJ00";"10"
"177526";"9000   ";"53310";"1012600";"T001040";"2021JJ00";"0"
"177527";"9000   ";"53310";"1012600";"T001040";"2022JJ00";"0"
"177541";"9000   ";"53310";"1012600";"2013356";"2012JJ00";
"177542";"9000   ";"53310";"1012600";"2013356";"2013JJ00";
"177543";"9000   ";"53310";"1012600";"2013356";"2014JJ00";
"177544";"9000   ";"53310";"1012600";"2013356";"2015JJ00";
"177545";"9000   ";"53310";"1012600";"2013356";"2016JJ00";
"177546";"9000   ";"53310";"1012600";"2013356";"2017JJ00";
"177547";"9000   ";"53310";"1012600";"2013356";"2018JJ00";
"177548";"9000   ";"53310";"1012600";"2013356";"2019JJ00";
"177549";"9000   ";"53310";"1012600";"2013356";"2020JJ00";
"177550";"9000   ";"53310";"1012600";"2013356";"2021JJ00";
"177551";"9000   ";"53310";"1012600";"2013356";"2022JJ00";
"177565";"9000   ";"53310";"1012600";"2013357";"2012JJ00";
"177566";"9000   ";"53310";"1012600";"2013357";"2013JJ00";
"177567";"9000   ";"53310";"1012600";"2013357";"2014JJ00";
"177568";"9000   ";"53310";"1012600";"2013357";"2015JJ00";
"177569";"9000   ";"53310";"1012600";"2013357";"2016JJ00";
"177570";"9000   ";"53310";"1012600";"2013357";"2017JJ00";
"177571";"9000   ";"53310";"1012600";"2013357";"2018JJ00";
"177572";"9000   ";"53310";"1012600";"2013357";"2019JJ00";
"177573";"9000   ";"53310";"1012600";"2013357";"2020JJ00";
"177574";"9000   ";"53310";"1012600";"2013357";"2021JJ00";
"177575";"9000   ";"53310";"1012600";"2013357";"2022JJ00";
"177589";"9000   ";"53310";"1012600";"2820719";"2012JJ00";
"177590";"9000   ";"53310";"1012600";"2820719";"2013JJ00";
"177591";"9000   ";"53310";"1012600";"2820719";"2014JJ00";
"177592";"9000   ";"53310";"1012600";"2820719";"2015JJ00";
"177593";"9000   ";"53310";"1012600";"2820719";"2016JJ00";
"177594";"9000   ";"53310";"1012600";"2820719";"2017JJ00";
"177595";"9000   ";"53310";"1012600";"2820719";"2018JJ00";
"177596";"9000   ";"53310";"1012600";"2820719";"2019JJ00";
"177597";"9000   ";"53310";"1012600";"2820719";"2020JJ00";
"177598";"9000   ";"53310";"1012600";"2820719";"2021JJ00";
"177599";"9000   ";"53310";"1012600";"2820719";"2022JJ00";
"177613";"9000   ";"53310";"2012605";"T001040";"2012JJ00";"250"
"177614";"9000   ";"53310";"2012605";"T001040";"2013JJ00";"180"
"177615";"9000   ";"53310";"2012605";"T001040";"2014JJ00";"200"
"177616";"9000   ";"53310";"2012605";"T001040";"2015JJ00";"60"
"177617";"9000   ";"53310";"2012605";"T001040";"2016JJ00";"80"
"177618";"9000   ";"53310";"2012605";"T001040";"2017JJ00";"120"
"177619";"9000   ";"53310";"2012605";"T001040";"2018JJ00";"100"
"177620";"9000   ";"53310";"2012605";"T001040";"2019JJ00";"50"
"177621";"9000   ";"53310";"2012605";"T001040";"2020JJ00";"50"
"177622";"9000   ";"53310";"2012605";"T001040";"2021JJ00";"50"
"177623";"9000   ";"53310";"2012605";"T001040";"2022JJ00";"70"
"177637";"9000   ";"53310";"2012605";"2013356";"2012JJ00";"0"
"177638";"9000   ";"53310";"2012605";"2013356";"2013JJ00";"10"
"177639";"9000   ";"53310";"2012605";"2013356";"2014JJ00";"10"
"177640";"9000   ";"53310";"2012605";"2013356";"2015JJ00";"0"
"177641";"9000   ";"53310";"2012605";"2013356";"2016JJ00";"0"
"177642";"9000   ";"53310";"2012605";"2013356";"2017JJ00";"0"
"177643";"9000   ";"53310";"2012605";"2013356";"2018JJ00";"0"
"177644";"9000   ";"53310";"2012605";"2013356";"2019JJ00";"0"
"177645";"9000   ";"53310";"2012605";"2013356";"2020JJ00";"0"
"177646";"9000   ";"53310";"2012605";"2013356";"2021JJ00";"0"
"177647";"9000   ";"53310";"2012605";"2013356";"2022JJ00";"0"
"177661";"9000   ";"53310";"2012605";"2013357";"2012JJ00";"0"
"177662";"9000   ";"53310";"2012605";"2013357";"2013JJ00";"0"
"177663";"9000   ";"53310";"2012605";"2013357";"2014JJ00";"0"
"177664";"9000   ";"53310";"2012605";"2013357";"2015JJ00";"0"
"177665";"9000   ";"53310";"2012605";"2013357";"2016JJ00";"0"
"177666";"9000   ";"53310";"2012605";"2013357";"2017JJ00";"0"
"177667";"9000   ";"53310";"2012605";"2013357";"2018JJ00";"0"
"177668";"9000   ";"53310";"2012605";"2013357";"2019JJ00";"0"
"177669";"9000   ";"53310";"2012605";"2013357";"2020JJ00";"0"
"177670";"9000   ";"53310";"2012605";"2013357";"2021JJ00";"0"
"177671";"9000   ";"53310";"2012605";"2013357";"2022JJ00";"0"
"177685";"9000   ";"53310";"2012605";"2820719";"2012JJ00";"250"
"177686";"9000   ";"53310";"2012605";"2820719";"2013JJ00";"170"
"177687";"9000   ";"53310";"2012605";"2820719";"2014JJ00";"190"
"177688";"9000   ";"53310";"2012605";"2820719";"2015JJ00";"60"
"177689";"9000   ";"53310";"2012605";"2820719";"2016JJ00";"80"
"177690";"9000   ";"53310";"2012605";"2820719";"2017JJ00";"120"
"177691";"9000   ";"53310";"2012605";"2820719";"2018JJ00";"100"
"177692";"9000   ";"53310";"2012605";"2820719";"2019JJ00";"50"
"177693";"9000   ";"53310";"2012605";"2820719";"2020JJ00";"50"
"177694";"9000   ";"53310";"2012605";"2820719";"2021JJ00";"50"
"177695";"9000   ";"53310";"2012605";"2820719";"2022JJ00";"70"
"184813";"9000   ";"53715";"T001040";"T001040";"2012JJ00";"70"
"184814";"9000   ";"53715";"T001040";"T001040";"2013JJ00";"60"
"184815";"9000   ";"53715";"T001040";"T001040";"2014JJ00";"50"
"184816";"9000   ";"53715";"T001040";"T001040";"2015JJ00";"20"
"184817";"9000   ";"53715";"T001040";"T001040";"2016JJ00";"30"
"184818";"9000   ";"53715";"T001040";"T001040";"2017JJ00";"20"
"184819";"9000   ";"53715";"T001040";"T001040";"2018JJ00";"20"
"184820";"9000   ";"53715";"T001040";"T001040";"2019JJ00";"20"
"184821";"9000   ";"53715";"T001040";"T001040";"2020JJ00";"20"
"184822";"9000   ";"53715";"T001040";"T001040";"2021JJ00";"20"
"184823";"9000   ";"53715";"T001040";"T001040";"2022JJ00";"30"
"184837";"9000   ";"53715";"T001040";"2013356";"2012JJ00";"0"
"184838";"9000   ";"53715";"T001040";"2013356";"2013JJ00";"0"
"184839";"9000   ";"53715";"T001040";"2013356";"2014JJ00";"0"
"184840";"9000   ";"53715";"T001040";"2013356";"2015JJ00";"0"
"184841";"9000   ";"53715";"T001040";"2013356";"2016JJ00";"0"
"184842";"9000   ";"53715";"T001040";"2013356";"2017JJ00";"0"
"184843";"9000   ";"53715";"T001040";"2013356";"2018JJ00";"0"
"184844";"9000   ";"53715";"T001040";"2013356";"2019JJ00";"0"
"184845";"9000   ";"53715";"T001040";"2013356";"2020JJ00";"0"
"184846";"9000   ";"53715";"T001040";"2013356";"2021JJ00";"0"
"184847";"9000   ";"53715";"T001040";"2013356";"2022JJ00";"0"
"184861";"9000   ";"53715";"T001040";"2013357";"2012JJ00";"0"
"184862";"9000   ";"53715";"T001040";"2013357";"2013JJ00";"0"
"184863";"9000   ";"53715";"T001040";"2013357";"2014JJ00";"0"
"184864";"9000   ";"53715";"T001040";"2013357";"2015JJ00";"0"
"184865";"9000   ";"53715";"T001040";"2013357";"2016JJ00";"0"
"184866";"9000   ";"53715";"T001040";"2013357";"2017JJ00";"0"
"184867";"9000   ";"53715";"T001040";"2013357";"2018JJ00";"0"
"184868";"9000   ";"53715";"T001040";"2013357";"2019JJ00";"0"
"184869";"9000   ";"53715";"T001040";"2013357";"2020JJ00";"0"
"184870";"9000   ";"53715";"T001040";"2013357";"2021JJ00";"0"
"184871";"9000   ";"53715";"T001040";"2013357";"2022JJ00";"0"
"184885";"9000   ";"53715";"T001040";"2820719";"2012JJ00";"60"
"184886";"9000   ";"53715";"T001040";"2820719";"2013JJ00";"60"
"184887";"9000   ";"53715";"T001040";"2820719";"2014JJ00";"50"
"184888";"9000   ";"53715";"T001040";"2820719";"2015JJ00";"20"
"184889";"9000   ";"53715";"T001040";"2820719";"2016JJ00";"20"
"184890";"9000   ";"53715";"T001040";"2820719";"2017JJ00";"20"
"184891";"9000   ";"53715";"T001040";"2820719";"2018JJ00";"20"
"184892";"9000   ";"53715";"T001040";"2820719";"2019JJ00";"20"
"184893";"9000   ";"53715";"T001040";"2820719";"2020JJ00";"20"
"184894";"9000   ";"53715";"T001040";"2820719";"2021JJ00";"20"
"184895";"9000   ";"53715";"T001040";"2820719";"2022JJ00";"30"
"184909";"9000   ";"53715";"1012600";"T001040";"2012JJ00";"10"
"184910";"9000   ";"53715";"1012600";"T001040";"2013JJ00";"0"
"184911";"9000   ";"53715";"1012600";"T001040";"2014JJ00";"0"
"184912";"9000   ";"53715";"1012600";"T001040";"2015JJ00";"0"
"184913";"9000   ";"53715";"1012600";"T001040";"2016JJ00";"0"
"184914";"9000   ";"53715";"1012600";"T001040";"2017JJ00";"0"
"184915";"9000   ";"53715";"1012600";"T001040";"2018JJ00";"0"
"184916";"9000   ";"53715";"1012600";"T001040";"2019JJ00";"0"
"184917";"9000   ";"53715";"1012600";"T001040";"2020JJ00";"0"
"184918";"9000   ";"53715";"1012600";"T001040";"2021JJ00";"0"
"184919";"9000   ";"53715";"1012600";"T001040";"2022JJ00";"0"
"184933";"9000   ";"53715";"1012600";"2013356";"2012JJ00";
"184934";"9000   ";"53715";"1012600";"2013356";"2013JJ00";
"184935";"9000   ";"53715";"1012600";"2013356";"2014JJ00";
"184936";"9000   ";"53715";"1012600";"2013356";"2015JJ00";
"184937";"9000   ";"53715";"1012600";"2013356";"2016JJ00";
"184938";"9000   ";"53715";"1012600";"2013356";"2017JJ00";
"184939";"9000   ";"53715";"1012600";"2013356";"2018JJ00";
"184940";"9000   ";"53715";"1012600";"2013356";"2019JJ00";
"184941";"9000   ";"53715";"1012600";"2013356";"2020JJ00";
"184942";"9000   ";"53715";"1012600";"2013356";"2021JJ00";
"184943";"9000   ";"53715";"1012600";"2013356";"2022JJ00";
"184957";"9000   ";"53715";"1012600";"2013357";"2012JJ00";
"184958";"9000   ";"53715";"1012600";"2013357";"2013JJ00";
"184959";"9000   ";"53715";"1012600";"2013357";"2014JJ00";
"184960";"9000   ";"53715";"1012600";"2013357";"2015JJ00";
"184961";"9000   ";"53715";"1012600";"2013357";"2016JJ00";
"184962";"9000   ";"53715";"1012600";"2013357";"2017JJ00";
"184963";"9000   ";"53715";"1012600";"2013357";"2018JJ00";
"184964";"9000   ";"53715";"1012600";"2013357";"2019JJ00";
"184965";"9000   ";"53715";"1012600";"2013357";"2020JJ00";
"184966";"9000   ";"53715";"1012600";"2013357";"2021JJ00";
"184967";"9000   ";"53715";"1012600";"2013357";"2022JJ00";
"184981";"9000   ";"53715";"1012600";"2820719";"2012JJ00";
"184982";"9000   ";"53715";"1012600";"2820719";"2013JJ00";
"184983";"9000   ";"53715";"1012600";"2820719";"2014JJ00";
"184984";"9000   ";"53715";"1012600";"2820719";"2015JJ00";
"184985";"9000   ";"53715";"1012600";"2820719";"2016JJ00";
"184986";"9000   ";"53715";"1012600";"2820719";"2017JJ00";
"184987";"9000   ";"53715";"1012600";"2820719";"2018JJ00";
"184988";"9000   ";"53715";"1012600";"2820719";"2019JJ00";
"184989";"9000   ";"53715";"1012600";"2820719";"2020JJ00";
"184990";"9000   ";"53715";"1012600";"2820719";"2021JJ00";
"184991";"9000   ";"53715";"1012600";"2820719";"2022JJ00";
"185005";"9000   ";"53715";"2012605";"T001040";"2012JJ00";"50"
"185006";"9000   ";"53715";"2012605";"T001040";"2013JJ00";"50"
"185007";"9000   ";"53715";"2012605";"T001040";"2014JJ00";"50"
"185008";"9000   ";"53715";"2012605";"T001040";"2015JJ00";"20"
"185009";"9000   ";"53715";"2012605";"T001040";"2016JJ00";"20"
"185010";"9000   ";"53715";"2012605";"T001040";"2017JJ00";"20"
"185011";"9000   ";"53715";"2012605";"T001040";"2018JJ00";"20"
"185012";"9000   ";"53715";"2012605";"T001040";"2019JJ00";"10"
"185013";"9000   ";"53715";"2012605";"T001040";"2020JJ00";"10"
"185014";"9000   ";"53715";"2012605";"T001040";"2021JJ00";"10"
"185015";"9000   ";"53715";"2012605";"T001040";"2022JJ00";"20"
"185029";"9000   ";"53715";"2012605";"2013356";"2012JJ00";"0"
"185030";"9000   ";"53715";"2012605";"2013356";"2013JJ00";"0"
"185031";"9000   ";"53715";"2012605";"2013356";"2014JJ00";"0"
"185032";"9000   ";"53715";"2012605";"2013356";"2015JJ00";"0"
"185033";"9000   ";"53715";"2012605";"2013356";"2016JJ00";"0"
"185034";"9000   ";"53715";"2012605";"2013356";"2017JJ00";"0"
"185035";"9000   ";"53715";"2012605";"2013356";"2018JJ00";"0"
"185036";"9000   ";"53715";"2012605";"2013356";"2019JJ00";"0"
"185037";"9000   ";"53715";"2012605";"2013356";"2020JJ00";"0"
"185038";"9000   ";"53715";"2012605";"2013356";"2021JJ00";"0"
"185039";"9000   ";"53715";"2012605";"2013356";"2022JJ00";"0"
"185053";"9000   ";"53715";"2012605";"2013357";"2012JJ00";"0"
"185054";"9000   ";"53715";"2012605";"2013357";"2013JJ00";"0"
"185055";"9000   ";"53715";"2012605";"2013357";"2014JJ00";"0"
"185056";"9000   ";"53715";"2012605";"2013357";"2015JJ00";"0"
"185057";"9000   ";"53715";"2012605";"2013357";"2016JJ00";"0"
"185058";"9000   ";"53715";"2012605";"2013357";"2017JJ00";"0"
"185059";"9000   ";"53715";"2012605";"2013357";"2018JJ00";"0"
"185060";"9000   ";"53715";"2012605";"2013357";"2019JJ00";"0"
"185061";"9000   ";"53715";"2012605";"2013357";"2020JJ00";"0"
"185062";"9000   ";"53715";"2012605";"2013357";"2021JJ00";"0"
"185063";"9000   ";"53715";"2012605";"2013357";"2022JJ00";"0"
"185077";"9000   ";"53715";"2012605";"2820719";"2012JJ00";"50"
"185078";"9000   ";"53715";"2012605";"2820719";"2013JJ00";"50"
"185079";"9000   ";"53715";"2012605";"2820719";"2014JJ00";"50"
"185080";"9000   ";"53715";"2012605";"2820719";"2015JJ00";"20"
"185081";"9000   ";"53715";"2012605";"2820719";"2016JJ00";"20"
"185082";"9000   ";"53715";"2012605";"2820719";"2017JJ00";"20"
"185083";"9000   ";"53715";"2012605";"2820719";"2018JJ00";"20"
"185084";"9000   ";"53715";"2012605";"2820719";"2019JJ00";"10"
"185085";"9000   ";"53715";"2012605";"2820719";"2020JJ00";"10"
"185086";"9000   ";"53715";"2012605";"2820719";"2021JJ00";"10"
"185087";"9000   ";"53715";"2012605";"2820719";"2022JJ00";"20"
"192205";"9000   ";"80200";"T001040";"T001040";"2012JJ00";"10"
"192206";"9000   ";"80200";"T001040";"T001040";"2013JJ00";"10"
"192207";"9000   ";"80200";"T001040";"T001040";"2014JJ00";"10"
"192208";"9000   ";"80200";"T001040";"T001040";"2015JJ00";"10"
"192209";"9000   ";"80200";"T001040";"T001040";"2016JJ00";"0"
"192210";"9000   ";"80200";"T001040";"T001040";"2017JJ00";"0"
"192211";"9000   ";"80200";"T001040";"T001040";"2018JJ00";"0"
"192212";"9000   ";"80200";"T001040";"T001040";"2019JJ00";"0"
"192213";"9000   ";"80200";"T001040";"T001040";"2020JJ00";"0"
"192214";"9000   ";"80200";"T001040";"T001040";"2021JJ00";"0"
"192215";"9000   ";"80200";"T001040";"T001040";"2022JJ00";"0"
"192229";"9000   ";"80200";"T001040";"2013356";"2012JJ00";"0"
"192230";"9000   ";"80200";"T001040";"2013356";"2013JJ00";"0"
"192231";"9000   ";"80200";"T001040";"2013356";"2014JJ00";"0"
"192232";"9000   ";"80200";"T001040";"2013356";"2015JJ00";"0"
"192233";"9000   ";"80200";"T001040";"2013356";"2016JJ00";"0"
"192234";"9000   ";"80200";"T001040";"2013356";"2017JJ00";"0"
"192235";"9000   ";"80200";"T001040";"2013356";"2018JJ00";"0"
"192236";"9000   ";"80200";"T001040";"2013356";"2019JJ00";"0"
"192237";"9000   ";"80200";"T001040";"2013356";"2020JJ00";"0"
"192238";"9000   ";"80200";"T001040";"2013356";"2021JJ00";"0"
"192239";"9000   ";"80200";"T001040";"2013356";"2022JJ00";"0"
"192253";"9000   ";"80200";"T001040";"2013357";"2012JJ00";"0"
"192254";"9000   ";"80200";"T001040";"2013357";"2013JJ00";"0"
"192255";"9000   ";"80200";"T001040";"2013357";"2014JJ00";"0"
"192256";"9000   ";"80200";"T001040";"2013357";"2015JJ00";"0"
"192257";"9000   ";"80200";"T001040";"2013357";"2016JJ00";"0"
"192258";"9000   ";"80200";"T001040";"2013357";"2017JJ00";"0"
"192259";"9000   ";"80200";"T001040";"2013357";"2018JJ00";"0"
"192260";"9000   ";"80200";"T001040";"2013357";"2019JJ00";"0"
"192261";"9000   ";"80200";"T001040";"2013357";"2020JJ00";"0"
"192262";"9000   ";"80200";"T001040";"2013357";"2021JJ00";"0"
"192263";"9000   ";"80200";"T001040";"2013357";"2022JJ00";"0"
"192277";"9000   ";"80200";"T001040";"2820719";"2012JJ00";"10"
"192278";"9000   ";"80200";"T001040";"2820719";"2013JJ00";"10"
"192279";"9000   ";"80200";"T001040";"2820719";"2014JJ00";"10"
"192280";"9000   ";"80200";"T001040";"2820719";"2015JJ00";"10"
"192281";"9000   ";"80200";"T001040";"2820719";"2016JJ00";"0"
"192282";"9000   ";"80200";"T001040";"2820719";"2017JJ00";"0"
"192283";"9000   ";"80200";"T001040";"2820719";"2018JJ00";"0"
"192284";"9000   ";"80200";"T001040";"2820719";"2019JJ00";"0"
"192285";"9000   ";"80200";"T001040";"2820719";"2020JJ00";"0"
"192286";"9000   ";"80200";"T001040";"2820719";"2021JJ00";"0"
"192287";"9000   ";"80200";"T001040";"2820719";"2022JJ00";"0"
"192301";"9000   ";"80200";"1012600";"T001040";"2012JJ00";"0"
"192302";"9000   ";"80200";"1012600";"T001040";"2013JJ00";"0"
"192303";"9000   ";"80200";"1012600";"T001040";"2014JJ00";"0"
"192304";"9000   ";"80200";"1012600";"T001040";"2015JJ00";"0"
"192305";"9000   ";"80200";"1012600";"T001040";"2016JJ00";"0"
"192306";"9000   ";"80200";"1012600";"T001040";"2017JJ00";"0"
"192307";"9000   ";"80200";"1012600";"T001040";"2018JJ00";"0"
"192308";"9000   ";"80200";"1012600";"T001040";"2019JJ00";"0"
"192309";"9000   ";"80200";"1012600";"T001040";"2020JJ00";"0"
"192310";"9000   ";"80200";"1012600";"T001040";"2021JJ00";"0"
"192311";"9000   ";"80200";"1012600";"T001040";"2022JJ00";"0"
"192325";"9000   ";"80200";"1012600";"2013356";"2012JJ00";
"192326";"9000   ";"80200";"1012600";"2013356";"2013JJ00";
"192327";"9000   ";"80200";"1012600";"2013356";"2014JJ00";
"192328";"9000   ";"80200";"1012600";"2013356";"2015JJ00";
